374,0000000101110110,0
375,0000000101110111,1
376,0000000101111000,1
377,0000000101111001,0
378,0000000101111010,0
379,0000000101111011,1
380,0000000101111100,0
381,0000000101111101,1
382,0000000101111110,1
383,0000000101111111,0
384,0000000110000000,0
385,0000000110000001,1
386,0000000110000010,1
387,0000000110000011,0
388,0000000110000100,1
389,0000000110000101,0
390,0000000110000110,0
391,0000000110000111,1
392,0000000110001000,1
393,0000000110001001,0
394,0000000110001010,0
395,0000000110001011,1
396,0000000110001100,0
397,0000000110001101,1
398,0000000110001110,1
399,0000000110001111,0
400,0000000110010000,1
401,0000000110010001,0
402,0000000110010010,0
403,0000000110010011,1
404,0000000110010100,0
405,0000000110010101,1
406,0000000110010110,1
407,0000000110010111,0
408,0000000110011000,0
409,0000000110011001,1
410,0000000110011010,1
411,0000000110011011,0
412,0000000110011100,1
413,0000000110011101,0
414,0000000110011110,0
415,0000000110011111,1
416,0000000110100000,1
417,0000000110100001,0
418,0000000110100010,0
419,0000000110100011,1
420,0000000110100100,0
421,0000000110100101,1
422,0000000110100110,1
423,0000000110100111,0
424,0000000110101000,0
425,0000000110101001,1
426,0000000110101010,1
427,0000000110101011,0
428,0000000110101100,1
429,0000000110101101,0
430,0000000110101110,0
431,0000000110101111,1
432,0000000110110000,0
433,0000000110110001,1
434,0000000110110010,1
435,0000000110110011,0
436,0000000110110100,1
437,0000000110110101,0
438,0000000110110110,0
439,0000000110110111,1
440,0000000110111000,1
441,0000000110111001,0
442,0000000110111010,0
443,0000000110111011,1
444,0000000110111100,0
445,0000000110111101,1
446,0000000110111110,1
447,0000000110111111,0
448,0000000111000000,1
449,0000000111000001,0
450,0000000111000010,0
451,0000000111000011,1
452,0000000111000100,0
453,0000000111000101,1
454,0000000111000110,1
455,0000000111000111,0
456,0000000111001000,0
457,0000000111001001,1
458,0000000111001010,1
459,0000000111001011,0
460,0000000111001100,1
461,0000000111001101,0
462,0000000111001110,0
463,0000000111001111,1
464,0000000111010000,0
465,0000000111010001,1
466,0000000111010010,1
467,0000000111010011,0
468,0000000111010100,1
469,0000000111010101,0
470,0000000111010110,0
471,0000000111010111,1
472,0000000111011000,1
473,0000000111011001,0
474,0000000111011010,0
475,0000000111011011,1
476,0000000111011100,0
477,0000000111011101,1
478,0000000111011110,1
479,0000000111011111,0
480,0000000111100000,0
481,0000000111100001,1
482,0000000111100010,1
483,0000000111100011,0
484,0000000111100100,1
485,0000000111100101,0
486,0000000111100110,0
487,0000000111100111,1
488,0000000111101000,1
489,0000000111101001,0
490,0000000111101010,0
491,0000000111101011,1
492,0000000111101100,0
493,0000000111101101,1
494,0000000111101110,1
495,0000000111101111,0
496,0000000111110000,1
497,0000000111110001,0
498,0000000111110010,0
499,0000000111110011,1
500,0000000111110100,0
501,0000000111110101,1
502,0000000111110110,1
503,0000000111110111,0
504,0000000111111000,0
505,0000000111111001,1
506,0000000111111010,1
507,0000000111111011,0
508,0000000111111100,1
509,0000000111111101,0
510,0000000111111110,0
511,0000000111111111,1
512,0000001000000000,1
513,0000001000000001,0
514,0000001000000010,0
515,0000001000000011,1
516,0000001000000100,0
517,0000001000000101,1
518,0000001000000110,1
519,0000001000000111,0
520,0000001000001000,0
521,0000001000001001,1
522,0000001000001010,1
523,0000001000001011,0
524,0000001000001100,1
525,0000001000001101,0
526,0000001000001110,0
527,0000001000001111,1
528,0000001000010000,0
529,0000001000010001,1
530,0000001000010010,1
531,0000001000010011,0
532,0000001000010100,1
533,0000001000010101,0
534,0000001000010110,0
535,0000001000010111,1
536,0000001000011000,1
537,0000001000011001,0
538,0000001000011010,0
539,0000001000011011,1
540,0000001000011100,0
541,0000001000011101,1
542,0000001000011110,1
543,0000001000011111,0
544,0000001000100000,0
545,0000001000100001,1
546,0000001000100010,1
547,0000001000100011,0
548,0000001000100100,1
549,0000001000100101,0
550,0000001000100110,0
551,0000001000100111,1
552,0000001000101000,1
553,0000001000101001,0
554,0000001000101010,0
555,0000001000101011,1
556,0000001000101100,0
557,0000001000101101,1
558,0000001000101110,1
559,0000001000101111,0
560,0000001000110000,1
561,0000001000110001,0
562,0000001000110010,0
563,0000001000110011,1
564,0000001000110100,0
565,0000001000110101,1
566,0000001000110110,1
567,0000001000110111,0
568,0000001000111000,0
569,0000001000111001,1
570,0000001000111010,1
571,0000001000111011,0
572,0000001000111100,1
573,0000001000111101,0
574,0000001000111110,0
575,0000001000111111,1
576,0000001001000000,0
577,0000001001000001,1
578,0000001001000010,1
579,0000001001000011,0
580,0000001001000100,1
581,0000001001000101,0
582,0000001001000110,0
583,0000001001000111,1
584,0000001001001000,1
585,0000001001001001,0
586,0000001001001010,0
587,0000001001001011,1
588,0000001001001100,0
589,0000001001001101,1
590,0000001001001110,1
591,0000001001001111,0
592,0000001001010000,1
593,0000001001010001,0
594,0000001001010010,0
595,0000001001010011,1
596,0000001001010100,0
597,0000001001010101,1
598,0000001001010110,1
599,0000001001010111,0
600,0000001001011000,0
601,0000001001011001,1
602,0000001001011010,1
603,0000001001011011,0
604,0000001001011100,1
605,0000001001011101,0
606,0000001001011110,0
607,0000001001011111,1
608,0000001001100000,1
609,0000001001100001,0
610,0000001001100010,0
611,0000001001100011,1
612,0000001001100100,0
613,0000001001100101,1
614,0000001001100110,1
615,0000001001100111,0
616,0000001001101000,0
617,0000001001101001,1
618,0000001001101010,1
619,0000001001101011,0
620,0000001001101100,1
621,0000001001101101,0
622,0000001001101110,0
623,0000001001101111,1
624,0000001001110000,0
625,0000001001110001,1
626,0000001001110010,1
627,0000001001110011,0
628,0000001001110100,1
629,0000001001110101,0
630,0000001001110110,0
631,0000001001110111,1
632,0000001001111000,1
633,0000001001111001,0
634,0000001001111010,0
635,0000001001111011,1
636,0000001001111100,0
637,0000001001111101,1
638,0000001001111110,1
639,0000001001111111,0
640,0000001010000000,0
641,0000001010000001,1
642,0000001010000010,1
643,0000001010000011,0
644,0000001010000100,1
645,0000001010000101,0
646,0000001010000110,0
647,0000001010000111,1
648,0000001010001000,1
649,0000001010001001,0
650,0000001010001010,0
651,0000001010001011,1
652,0000001010001100,0
653,0000001010001101,1
654,0000001010001110,1
655,0000001010001111,0
656,0000001010010000,1
657,0000001010010001,0
658,0000001010010010,0
659,0000001010010011,1
660,0000001010010100,0
661,0000001010010101,1
662,0000001010010110,1
663,0000001010010111,0
664,0000001010011000,0
665,0000001010011001,1
666,0000001010011010,1
667,0000001010011011,0
668,0000001010011100,1
669,0000001010011101,0
670,0000001010011110,0
671,0000001010011111,1
672,0000001010100000,1
673,0000001010100001,0
674,0000001010100010,0
675,0000001010100011,1
676,0000001010100100,0
677,0000001010100101,1
678,0000001010100110,1
679,0000001010100111,0
680,0000001010101000,0
681,0000001010101001,1
682,0000001010101010,1
683,0000001010101011,0
684,0000001010101100,1
685,0000001010101101,0
686,0000001010101110,0
687,0000001010101111,1
688,0000001010110000,0
689,0000001010110001,1
690,0000001010110010,1
691,0000001010110011,0
692,0000001010110100,1
693,0000001010110101,0
694,0000001010110110,0
695,0000001010110111,1
696,0000001010111000,1
697,0000001010111001,0
698,0000001010111010,0
699,0000001010111011,1
700,0000001010111100,0
701,0000001010111101,1
702,0000001010111110,1
703,0000001010111111,0
704,0000001011000000,1
705,0000001011000001,0
706,0000001011000010,0
707,0000001011000011,1
708,0000001011000100,0
709,0000001011000101,1
710,0000001011000110,1
711,0000001011000111,0
712,0000001011001000,0
713,0000001011001001,1
714,0000001011001010,1
715,0000001011001011,0
716,0000001011001100,1
717,0000001011001101,0
718,0000001011001110,0
719,0000001011001111,1
720,0000001011010000,0
721,0000001011010001,1
722,0000001011010010,1
723,0000001011010011,0
724,0000001011010100,1
725,0000001011010101,0
726,0000001011010110,0
727,0000001011010111,1
728,0000001011011000,1
729,0000001011011001,0
730,0000001011011010,0
731,0000001011011011,1
732,0000001011011100,0
733,0000001011011101,1
734,0000001011011110,1
735,0000001011011111,0
736,0000001011100000,0
737,0000001011100001,1
738,0000001011100010,1
739,0000001011100011,0
740,0000001011100100,1
741,0000001011100101,0
742,0000001011100110,0
743,0000001011100111,1
744,0000001011101000,1
745,0000001011101001,0
746,0000001011101010,0
747,0000001011101011,1
748,0000001011101100,0
749,0000001011101101,1
750,0000001011101110,1
751,0000001011101111,0
752,0000001011110000,1
753,0000001011110001,0
754,0000001011110010,0
755,0000001011110011,1
756,0000001011110100,0
757,0000001011110101,1
758,0000001011110110,1
759,0000001011110111,0
760,0000001011111000,0
761,0000001011111001,1
762,0000001011111010,1
763,0000001011111011,0
764,0000001011111100,1
765,0000001011111101,0
766,0000001011111110,0
767,0000001011111111,1
768,0000001100000000,0
769,0000001100000001,1
770,0000001100000010,1
771,0000001100000011,0
772,0000001100000100,1
773,0000001100000101,0
774,0000001100000110,0
775,0000001100000111,1
776,0000001100001000,1
777,0000001100001001,0
778,0000001100001010,0
779,0000001100001011,1
780,0000001100001100,0
781,0000001100001101,1
782,0000001100001110,1
783,0000001100001111,0
784,0000001100010000,1
785,0000001100010001,0
786,0000001100010010,0
787,0000001100010011,1
788,0000001100010100,0
789,0000001100010101,1
790,0000001100010110,1
791,0000001100010111,0
792,0000001100011000,0
793,0000001100011001,1
794,0000001100011010,1
795,0000001100011011,0
796,0000001100011100,1
797,0000001100011101,0
798,0000001100011110,0
799,0000001100011111,1
800,0000001100100000,1
801,0000001100100001,0
802,0000001100100010,0
803,0000001100100011,1
804,0000001100100100,0
805,0000001100100101,1
806,0000001100100110,1
807,0000001100100111,0
808,0000001100101000,0
809,0000001100101001,1
810,0000001100101010,1
811,0000001100101011,0
812,0000001100101100,1
813,0000001100101101,0
814,0000001100101110,0
815,0000001100101111,1
816,0000001100110000,0
817,0000001100110001,1
818,0000001100110010,1
819,0000001100110011,0
820,0000001100110100,1
821,0000001100110101,0
822,0000001100110110,0
823,0000001100110111,1
824,0000001100111000,1
825,0000001100111001,0
826,0000001100111010,0
827,0000001100111011,1
828,0000001100111100,0
829,0000001100111101,1
830,0000001100111110,1
831,0000001100111111,0
832,0000001101000000,1
833,0000001101000001,0
834,0000001101000010,0
835,0000001101000011,1
836,0000001101000100,0
837,0000001101000101,1
838,0000001101000110,1
839,0000001101000111,0
840,0000001101001000,0
841,0000001101001001,1
842,0000001101001010,1
843,0000001101001011,0
844,0000001101001100,1
845,0000001101001101,0
846,0000001101001110,0
847,0000001101001111,1
848,0000001101010000,0
849,0000001101010001,1
850,0000001101010010,1
851,0000001101010011,0
852,0000001101010100,1
853,0000001101010101,0
854,0000001101010110,0
855,0000001101010111,1
856,0000001101011000,1
857,0000001101011001,0
858,0000001101011010,0
859,0000001101011011,1
860,0000001101011100,0
861,0000001101011101,1
862,0000001101011110,1
863,0000001101011111,0
864,0000001101100000,0
865,0000001101100001,1
866,0000001101100010,1
867,0000001101100011,0
868,0000001101100100,1
869,0000001101100101,0
870,0000001101100110,0
871,0000001101100111,1
872,0000001101101000,1
873,0000001101101001,0
874,0000001101101010,0
875,0000001101101011,1
876,0000001101101100,0
877,0000001101101101,1
878,0000001101101110,1
879,0000001101101111,0
880,0000001101110000,1
881,0000001101110001,0
882,0000001101110010,0
883,0000001101110011,1
884,0000001101110100,0
885,0000001101110101,1
886,0000001101110110,1
887,0000001101110111,0
888,0000001101111000,0
889,0000001101111001,1
890,0000001101111010,1
891,0000001101111011,0
892,0000001101111100,1
893,0000001101111101,0
894,0000001101111110,0
895,0000001101111111,1
896,0000001110000000,1
897,0000001110000001,0
898,0000001110000010,0
899,0000001110000011,1
900,0000001110000100,0
901,0000001110000101,1
902,0000001110000110,1
903,0000001110000111,0
904,0000001110001000,0
905,0000001110001001,1
906,0000001110001010,1
907,0000001110001011,0
908,0000001110001100,1
909,0000001110001101,0
910,0000001110001110,0
911,0000001110001111,1
912,0000001110010000,0
913,0000001110010001,1
914,0000001110010010,1
915,0000001110010011,0
916,0000001110010100,1
917,0000001110010101,0
918,0000001110010110,0
919,0000001110010111,1
920,0000001110011000,1
921,0000001110011001,0
922,0000001110011010,0
923,0000001110011011,1
924,0000001110011100,0
925,0000001110011101,1
926,0000001110011110,1
927,0000001110011111,0
928,0000001110100000,0
929,0000001110100001,1
930,0000001110100010,1
931,0000001110100011,0
932,0000001110100100,1
933,0000001110100101,0
934,0000001110100110,0
935,0000001110100111,1
936,0000001110101000,1
937,0000001110101001,0
938,0000001110101010,0
939,0000001110101011,1
940,0000001110101100,0
941,0000001110101101,1
942,0000001110101110,1
943,0000001110101111,0
944,0000001110110000,1
945,0000001110110001,0
946,0000001110110010,0
947,0000001110110011,1
948,0000001110110100,0
949,0000001110110101,1
950,0000001110110110,1
951,0000001110110111,0
952,0000001110111000,0
953,0000001110111001,1
954,0000001110111010,1
955,0000001110111011,0
956,0000001110111100,1
957,0000001110111101,0
958,0000001110111110,0
959,0000001110111111,1
960,0000001111000000,0
961,0000001111000001,1
962,0000001111000010,1
963,0000001111000011,0
964,0000001111000100,1
965,0000001111000101,0
966,0000001111000110,0
967,0000001111000111,1
968,0000001111001000,1
969,0000001111001001,0
970,0000001111001010,0
971,0000001111001011,1
972,0000001111001100,0
973,0000001111001101,1
974,0000001111001110,1
975,0000001111001111,0
976,0000001111010000,1
977,0000001111010001,0
978,0000001111010010,0
979,0000001111010011,1
980,0000001111010100,0
981,0000001111010101,1
982,0000001111010110,1
983,0000001111010111,0
984,0000001111011000,0
985,0000001111011001,1
986,0000001111011010,1
987,0000001111011011,0
988,0000001111011100,1
989,0000001111011101,0
990,0000001111011110,0
991,0000001111011111,1
992,0000001111100000,1
993,0000001111100001,0
994,0000001111100010,0
995,0000001111100011,1
996,0000001111100100,0
997,0000001111100101,1
998,0000001111100110,1
999,0000001111100111,0
1000,0000001111101000,0
1001,0000001111101001,1
1002,0000001111101010,1
1003,0000001111101011,0
1004,0000001111101100,1
1005,0000001111101101,0
1006,0000001111101110,0
1007,0000001111101111,1
1008,0000001111110000,0
1009,0000001111110001,1
1010,0000001111110010,1
1011,0000001111110011,0
1012,0000001111110100,1
1013,0000001111110101,0
1014,0000001111110110,0
1015,0000001111110111,1
1016,0000001111111000,1
1017,0000001111111001,0
1018,0000001111111010,0
1019,0000001111111011,1
1020,0000001111111100,0
1021,0000001111111101,1
1022,0000001111111110,1
1023,0000001111111111,0
1024,0000010000000000,1
1025,0000010000000001,0
1026,0000010000000010,0
1027,0000010000000011,1
1028,0000010000000100,0
1029,0000010000000101,1
1030,0000010000000110,1
1031,0000010000000111,0
1032,0000010000001000,0
1033,0000010000001001,1
1034,0000010000001010,1
1035,0000010000001011,0
1036,0000010000001100,1
1037,0000010000001101,0
1038,0000010000001110,0
1039,0000010000001111,1
1040,0000010000010000,0
1041,0000010000010001,1
1042,0000010000010010,1
1043,0000010000010011,0
1044,0000010000010100,1
1045,0000010000010101,0
1046,0000010000010110,0
1047,0000010000010111,1
1048,0000010000011000,1
1049,0000010000011001,0
1050,0000010000011010,0
1051,0000010000011011,1
1052,0000010000011100,0
1053,0000010000011101,1
1054,0000010000011110,1
1055,0000010000011111,0
1056,0000010000100000,0
1057,0000010000100001,1
1058,0000010000100010,1
1059,0000010000100011,0
1060,0000010000100100,1
1061,0000010000100101,0
1062,0000010000100110,0
1063,0000010000100111,1
1064,0000010000101000,1
1065,0000010000101001,0
1066,0000010000101010,0
1067,0000010000101011,1
1068,0000010000101100,0
1069,0000010000101101,1
1070,0000010000101110,1
1071,0000010000101111,0
1072,0000010000110000,1
1073,0000010000110001,0
1074,0000010000110010,0
1075,0000010000110011,1
1076,0000010000110100,0
1077,0000010000110101,1
1078,0000010000110110,1
1079,0000010000110111,0
1080,0000010000111000,0
1081,0000010000111001,1
1082,0000010000111010,1
1083,0000010000111011,0
1084,0000010000111100,1
1085,0000010000111101,0
1086,0000010000111110,0
1087,0000010000111111,1
1088,0000010001000000,0
1089,0000010001000001,1
1090,0000010001000010,1
1091,0000010001000011,0
1092,0000010001000100,1
1093,0000010001000101,0
1094,0000010001000110,0
1095,0000010001000111,1
1096,0000010001001000,1
1097,0000010001001001,0
1098,0000010001001010,0
1099,0000010001001011,1
1100,0000010001001100,0
1101,0000010001001101,1
1102,0000010001001110,1
1103,0000010001001111,0
1104,0000010001010000,1
1105,0000010001010001,0
1106,0000010001010010,0
1107,0000010001010011,1
1108,0000010001010100,0
1109,0000010001010101,1
1110,0000010001010110,1
1111,0000010001010111,0
1112,0000010001011000,0
1113,0000010001011001,1
1114,0000010001011010,1
1115,0000010001011011,0
1116,0000010001011100,1
1117,0000010001011101,0
1118,0000010001011110,0
1119,0000010001011111,1
1120,0000010001100000,1
1121,0000010001100001,0
1122,0000010001100010,0
1123,0000010001100011,1
1124,0000010001100100,0
1125,0000010001100101,1
1126,0000010001100110,1
1127,0000010001100111,0
1128,0000010001101000,0
1129,0000010001101001,1
1130,0000010001101010,1
1131,0000010001101011,0
1132,0000010001101100,1
1133,0000010001101101,0
1134,0000010001101110,0
1135,0000010001101111,1
1136,0000010001110000,0
1137,0000010001110001,1
1138,0000010001110010,1
1139,0000010001110011,0
1140,0000010001110100,1
1141,0000010001110101,0
1142,0000010001110110,0
1143,0000010001110111,1
1144,0000010001111000,1
1145,0000010001111001,0
1146,0000010001111010,0
1147,0000010001111011,1
1148,0000010001111100,0
1149,0000010001111101,1
1150,0000010001111110,1
1151,0000010001111111,0
1152,0000010010000000,0
1153,0000010010000001,1
1154,0000010010000010,1
1155,0000010010000011,0
1156,0000010010000100,1
1157,0000010010000101,0
1158,0000010010000110,0
1159,0000010010000111,1
1160,0000010010001000,1
1161,0000010010001001,0
1162,0000010010001010,0
1163,0000010010001011,1
1164,0000010010001100,0
1165,0000010010001101,1
1166,0000010010001110,1
1167,0000010010001111,0
1168,0000010010010000,1
1169,0000010010010001,0
1170,0000010010010010,0
1171,0000010010010011,1
1172,0000010010010100,0
1173,0000010010010101,1
1174,0000010010010110,1
1175,0000010010010111,0
1176,0000010010011000,0
1177,0000010010011001,1
1178,0000010010011010,1
1179,0000010010011011,0
1180,0000010010011100,1
1181,0000010010011101,0
1182,0000010010011110,0
1183,0000010010011111,1
1184,0000010010100000,1
1185,0000010010100001,0
1186,0000010010100010,0
1187,0000010010100011,1
1188,0000010010100100,0
1189,0000010010100101,1
1190,0000010010100110,1
1191,0000010010100111,0
1192,0000010010101000,0
1193,0000010010101001,1
1194,0000010010101010,1
1195,0000010010101011,0
1196,0000010010101100,1
1197,0000010010101101,0
1198,0000010010101110,0
1199,0000010010101111,1
1200,0000010010110000,0
1201,0000010010110001,1
1202,0000010010110010,1
1203,0000010010110011,0
1204,0000010010110100,1
1205,0000010010110101,0
1206,0000010010110110,0
1207,0000010010110111,1
1208,0000010010111000,1
1209,0000010010111001,0
1210,0000010010111010,0
1211,0000010010111011,1
1212,0000010010111100,0
1213,0000010010111101,1
1214,0000010010111110,1
1215,0000010010111111,0
1216,0000010011000000,1
1217,0000010011000001,0
1218,0000010011000010,0
1219,0000010011000011,1
1220,0000010011000100,0
1221,0000010011000101,1
1222,0000010011000110,1
1223,0000010011000111,0
1224,0000010011001000,0
1225,0000010011001001,1
1226,0000010011001010,1
1227,0000010011001011,0
1228,0000010011001100,1
1229,0000010011001101,0
1230,0000010011001110,0
1231,0000010011001111,1
1232,0000010011010000,0
1233,0000010011010001,1
1234,0000010011010010,1
1235,0000010011010011,0
1236,0000010011010100,1
1237,0000010011010101,0
1238,0000010011010110,0
1239,0000010011010111,1
1240,0000010011011000,1
1241,0000010011011001,0
1242,0000010011011010,0
1243,0000010011011011,1
1244,0000010011011100,0
1245,0000010011011101,1
1246,0000010011011110,1
1247,0000010011011111,0
1248,0000010011100000,0
1249,0000010011100001,1
